Price,Close,High,Low,Open,Volume
Ticker,005930.KS,005930.KS,005930.KS,005930.KS,005930.KS
Date,,,,,
2020-12-15,64758.515625,65021.761623475606,64319.772294207316,64758.515625,20863671
2020-12-16,64758.515625,65372.756288109755,64407.52096036585,65021.761623475606,17512081
2020-12-17,64319.77734375,64670.772035939626,63705.536632418145,64407.526016797405,24293214
2020-12-18,64056.54296875,64670.78379173802,64056.54296875,64319.78903574486,17613029
2020-12-21,64056.54296875,64407.53772474315,63179.05607876712,64144.29165774829,20367355
2020-12-22,63442.30859375,64232.046875,63266.811197916664,63617.80598958333,16304910
2020-12-23,64846.26171875,64934.01038142761,63442.28311590832,63530.03177858593,19411326
2020-12-24,68268.484375,69145.97132069408,64934.03398136247,65021.78267593187,32502870
2020-12-28,69058.2265625,70286.70835649618,68619.48306464421,69321.47266121347,40085044
2020-12-29,70436.359375,70976.10159243294,69536.78901261174,70886.14455619412,30339449
2020-12-30,72865.1953125,73135.06640625,69536.78515625,69626.7421875,29417421
2021-01-04,74664.34375,75923.74231927711,72145.54661144578,72865.20293674698,38655276
2021-01-05,75473.953125,75473.953125,73404.94129916567,73404.94129916567,35335669
2021-01-06,73944.671875,76013.68337515208,73854.71485325426,74934.19911420316,42089013
2021-01-07,74574.3828125,75743.82428000603,74394.46874057599,74484.42577653799,32644642
2021-01-08,79881.84375,80961.328125,74664.3359375,74934.20703125,59013307
2021-01-11,81860.8828125,87078.38962912088,80511.52760130494,80961.3126717033,90306177
2021-01-12,81501.078125,82220.73444398455,78982.28100855408,81231.2070053808,48682416
2021-01-13,80691.4609375,82040.8164715719,80151.71872387124,80781.41797310479,36068848
2021-01-14,80691.4609375,80961.33204431437,79791.89058145205,79791.89058145205,26393970
2021-01-15,79162.1875,82580.5546875,79162.1875,80781.4140625,33431809
2021-01-18,76463.484375,78532.49630514705,75653.87101102942,77902.79702205883,43227951
2021-01-19,78262.6171875,79162.1875,75204.078125,76013.69140625,39895044
2021-01-20,78442.5390625,80061.76578626719,77812.83978103497,80061.76578626719,25211127
2021-01-21,79252.140625,79701.9257590806,77812.82819594211,78712.39846410329,25318011
2021-01-22,78082.71875,80691.47317828341,78082.71875,80061.77383352535,30861661
2021-01-25,80421.6015625,80871.38680613814,77632.9330519435,78262.63239303691,27258534
2021-01-26,77992.7421875,80241.66785611304,77812.82813401095,79881.83974913495,33178936
2021-01-27,77003.2109375,78892.30840208821,77003.2109375,77902.78115873248,26423070
2021-01-28,75294.0390625,77003.22274492234,74844.25388291517,74844.25388291517,31859808
2021-01-29,73764.7578125,76463.46846417683,73764.7578125,76013.68335556402,39615978
2021-02-01,74664.34375,75024.1719126506,72865.20293674698,73494.90222138554,28046832
2021-02-02,75923.75,77722.89099526066,75294.05065165876,75653.8788507109,26302077
2021-02-03,76103.6640625,76823.32046025414,75024.17946586879,76283.57816193852,22112205
2021-02-04,74214.5546875,75383.99615530303,73854.72654356061,75114.12504734848,24171688
2021-02-05,75114.1015625,75563.8866017964,74214.53148390718,74754.27353106288,18036835
2021-02-08,74664.34375,75743.8282379518,74664.34375,75384.0000753012,15338765
2021-02-09,74394.46875,76283.56650544135,74394.46875,75563.91021765418,20898332
2021-02-10,73404.9453125,74304.51572074142,73404.9453125,74304.51572074142,23025766
2021-02-15,75743.84375,76013.71492725653,74934.23021823041,75384.01551365796,23529706
2021-02-16,76373.5,77363.02709069493,75743.80094228504,76013.67196702003,20483100
2021-02-17,74844.2578125,75743.82821890023,74664.34373121995,75473.95709698016,18307735
2021-02-18,73854.7109375,75204.06619214373,73854.7109375,74844.23812423873,21327683
2021-02-19,74304.5078125,74484.421875,72865.1953125,74034.63671875,25880879
2021-02-22,73944.671875,75743.81230991484,73944.671875,75383.98422293187,25419886
2021-02-23,73764.7578125,74574.37100800304,72955.14461699694,73045.10163871951,20587314
2021-02-24,73764.7578125,75204.07016006098,73135.05866044207,73584.84376905487,26807651
2021-02-25,76733.3515625,76823.30859832943,74664.33973842321,75563.91009671747,34155986
2021-02-26,74214.5546875,75024.16801136364,73764.76950757577,74484.42579545455,38520800
2021-03-02,75204.078125,76733.34765625,74664.3359375,76553.43359375,33498180
2021-03-03,75563.90625,75563.90625,74484.421875,75114.12109375,19882132
2021-03-04,74124.59375,74844.25,73944.6796875,74304.5078125,24348331
2021-03-05,73854.7109375,74304.49602238125,72955.14076773752,72955.14076773752,20508971
2021-03-08,73764.7578125,74664.3280297256,73404.92972560975,74574.37100800304,17641256
2021-03-09,73225.03125,73674.81645423833,72505.37492321867,73225.03125,25420764
2021-03-10,72775.234375,74214.54679774413,72595.32032215699,74124.58977132261,20038422
2021-03-11,73764.7578125,74214.5429211128,72865.18759527439,72865.18759527439,23818297
2021-03-12,74484.421875,75114.12109375,74124.59375,74754.29296875,13530573
2021-03-15,73584.859375,74574.38682380808,73584.859375,74484.42978300733,13735798
2021-03-16,74484.421875,74664.3359375,73854.72265625,73944.6796875,12293537
2021-03-17,74034.625,74574.36710206562,73764.75394896719,74484.41008505468,11625146
2021-03-18,74574.3828125,75383.99613615802,74304.511704614,74484.42577653799,18585244
2021-03-19,73674.828125,74214.57045558607,73584.87106990232,73854.74223519536,15869700
2021-03-22,73764.7578125,74034.62887766768,73494.88674733232,73764.7578125,12670506
2021-03-23,73584.859375,74574.38682380808,73584.859375,74304.51570140588,13299907
2021-03-24,72865.1953125,73404.9375,72595.32421875,72865.1953125,17926638
2021-03-25,73045.125,73854.7384544335,72685.29679802955,72865.21089901478,14758826
2021-03-26,73315.0,73404.95705521472,72865.21472392637,73225.04294478528,12845778
2021-03-29,73404.9453125,73494.90235332414,72865.20306755515,73494.90235332414,14952134
2021-03-30,74273.2734375,74363.63021783759,73460.06241446167,73731.13275547445,13121698
2021-03-31,73550.4140625,74725.05212492323,73550.4140625,74453.98180282555,17240518
2021-04-01,74905.7578125,74996.11457705066,74092.54693154403,74544.33075429735,18676461
2021-04-02,76622.5390625,76983.96613354953,75809.32815263855,75899.68492040095,22997538
2021-04-05,77164.671875,77706.81242681498,76622.53132318502,77526.09890954332,16255990
2021-04-06,77706.8203125,77887.53384811047,76893.60940225291,77887.53384811047,19042023
2021-04-07,77345.390625,77887.53121349298,77164.67709550234,77797.17444874416,17885538
2021-04-08,76532.1953125,77435.76314381641,75990.05461371015,77435.76314381641,19244259
2021-04-09,75538.265625,76712.90372682417,75357.55207087321,76532.19017269737,18193707
